"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"8690","log_lik[2,30,70]",0.708156937940516,0.984357563909548,0.693917707844648,0.282815222467089,-0.702536370989902,1.21368838649582,1.00020205110337,7196.54139013015,3914.13076970221
"8691","log_lik[3,30,70]",-1.5280898691213,-1.01695737847985,2.2331590013091,2.02424079067231,-5.79115834596625,1.02886421467671,1.0009442161777,7958.99595456083,2155.73527943708
"8692","log_lik[1,31,70]",3.11825678213481,3.41891744270289,0.789965033948118,0.358757133203539,1.51906120737492,3.70609846962117,0.999790614507868,3783.339703937,3611.81302197202
"8693","log_lik[2,31,70]",3.18644477085429,3.4632845982699,0.705214485006574,0.304633639221776,1.70448260825096,3.70824169079249,1.00151528014699,2107.03314360091,2649.96503227317
"8694","log_lik[3,31,70]",0.440623922085055,0.911947218931086,2.45950416131871,2.25621487822563,-4.2307317347684,3.45752440218986,1.00133389422899,14187.6665607131,3707.91970389629
"8695","log_lik[1,32,70]",1.73750873745409,2.07646877418241,0.857475327215224,0.406268180947493,-0.0681265171320277,2.38987072484763,1.00231271932338,2311.40536456625,2616.75652898658
"8696","log_lik[2,32,70]",1.76183768134296,2.09236390593877,0.863953754641632,0.379074414157943,-0.00187898878678282,2.38997874555318,1.00017952004818,2623.74279323384,2655.22546239078
"8697","log_lik[3,32,70]",-11.7100500930845,-11.2977967791703,4.90763682790091,4.94834963264843,-20.63714329653,-4.15262684432951,1.00047579784477,6544.03375683029,3024.74325228346
"8698","log_lik[1,33,70]",1.84288328755729,2.3833167722023,1.67169513404493,1.24554094119403,-1.54128024673352,3.37941610257332,1.00008296228338,9866.17015168863,4241.30227233736
"8699","log_lik[2,33,70]",-0.325860171907209,0.17564756455779,2.6264437298486,2.45124925764816,-5.43026316502043,2.99681709864129,1.00072645521078,7951.84499186018,3188.4009502427
