"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"10002","log_lik[3,40,81]",0.568358520043454,0.770082492422446,0.562006626405569,0.256792405147868,-0.438118347321465,0.979714470332144,1.00034746646407,2405.91132608834,4079.55263736387
"10003","log_lik[1,1,82]",1.32423955793697,1.57523860401762,0.685753847965115,0.247517618681344,-0.0615075811866384,1.7787386163229,1.00031044162685,5023.55443507554,4861.93944799313
"10004","log_lik[2,1,82]",1.05915819836726,1.40263843626393,0.86898684268779,0.473613957134415,-0.848363907931005,1.76973091175037,1.00237807361415,2114.03475547395,2064.74768032328
"10005","log_lik[3,1,82]",0.854408035167741,1.26722678744024,1.1484648364203,0.648348697956759,-1.49902501204129,1.76431132995126,1.00007845389066,6650.69908594242,4515.20741727256
"10006","log_lik[1,2,82]",1.25756822752342,1.55239404899018,0.772384363264374,0.328673757980223,-0.307090990417182,1.8130691927722,1.00115855370616,1997.52056504551,2129.53776413997
"10007","log_lik[2,2,82]",0.718642754550371,1.18861834980461,1.29018042228055,0.792191018340719,-1.83546904952944,1.7943651811163,0.999800778771439,6007.21471355936,3396.06401471115
"10008","log_lik[3,2,82]",1.19922584277889,1.52334659790209,0.832857321549035,0.367318437709531,-0.482544636613105,1.81135977318422,1.0018305866113,3114.83898246885,3216.92378037896
"10009","log_lik[1,3,82]",-0.763737974683119,-0.245091104601367,1.74773432130939,1.3624066289065,-4.16586091169177,0.922624806958744,1.00080087570547,7565.08941891983,2866.84298253212
"10010","log_lik[2,3,82]",0.310429877468035,0.54082795287555,0.645217014583313,0.545518220571089,-1.03511194236253,0.957608432194608,1.00102707963599,3208.42812315279,2868.61208423613
"10011","log_lik[3,3,82]",0.355345398093435,0.558763811245604,0.595348939144866,0.508623262295942,-0.882436706495023,0.958523694708028,0.999813284785362,2813.99949395552,2509.46476205252
"10012","log_lik[1,4,82]",-1.46892618438343,-1.01494218892251,2.3756808075388,2.16661235125209,-6.00432598306106,1.38444933953567,1.0000222139413,10137.2460076021,3463.91376330132
"10013","log_lik[2,4,82]",0.86339326440277,1.25725853656467,1.02891478510809,0.480405926048636,-1.23798569195922,1.6333422953385,1.00006907016251,4391.3321567501,3646.1509281396
"10014","log_lik[3,4,82]",1.11727909942271,1.37730962454307,0.707768310590712,0.329451173119694,-0.263348925658761,1.63980295576339,0.999915634976318,2037.78220125402,2369.27210268725
"10015","log_lik[1,5,82]",0.780489381009036,0.999019459892129,0.568570133444894,0.301615687492456,-0.477094321384655,1.24366221667456,1.00056912633969,1907.02665339446,1871.24444353479
"10016","log_lik[2,5,82]",0.662626590080186,0.961607921374195,0.769558819257564,0.359241231484664,-0.889488948172343,1.24081382427947,1.00010383740979,2984.96523570715,3721.58099897811
"10017","log_lik[3,5,82]",0.733217771343803,1.01627947169666,0.755574152508105,0.282551151409964,-0.769437141414003,1.24362302723551,1.00019521139202,5199.67017166011,4357.79744636148
"10018","log_lik[1,6,82]",0.202263651718986,0.660553559053076,1.16321660170954,0.609206728102842,-2.23267216679967,1.11361596526085,1.00014842035212,7301.15553694177,4060.66990942928
"10019","log_lik[2,6,82]",0.670740118820009,0.871427464651025,0.525091426559939,0.308991167017328,-0.382500826252777,1.12188217779216,1.00151424289077,1586.45171158969,2336.49287598114
"10020","log_lik[3,6,82]",0.544673346976457,0.849760646793609,0.755253604841937,0.344817968154977,-1.06119353346136,1.11785327234371,1.00135783073023,2851.00038350742,2938.59752131836
"10021","log_lik[1,7,82]",1.58412579774093,1.71895454619668,0.442832293205501,0.158152467655188,0.807681483675666,1.86177496177561,1.00195182602297,3574.38075499399,4883.01794667065
"10022","log_lik[2,7,82]",1.20062928192578,1.56442031809118,0.926648239616671,0.362129111134496,-0.731902576733203,1.85109750042699,1.00025022556162,5847.74884652258,4447.1549646928
"10023","log_lik[3,7,82]",1.10779602364052,1.44262997006938,0.930012224463507,0.521498133929118,-0.780253957386809,1.85163411938261,1.00054855842643,5645.33462929349,3935.43658736295
"10024","log_lik[1,8,82]",0.598954539635909,0.813753527125499,0.616363875338702,0.283838224911308,-0.472768438867875,1.04490068903306,1.00219274077436,2335.4341083278,4298.5406594114
"10025","log_lik[2,8,82]",-0.152095511220073,0.315157850312439,1.35854304387803,0.917329396619156,-2.82356672586587,1.02556901429995,1.00030150030573,6614.66698884505,3825.46243419582
"10026","log_lik[3,8,82]",-0.054723563491796,0.420871368610903,1.30216038446842,0.798043460584961,-2.64899154663543,1.0276247705664,0.999590721921673,7021.7110034436,3826.38685863048
"10027","log_lik[1,9,82]",1.02552718565565,1.41730246984263,1.02628101793921,0.53516908181629,-1.08706298714233,1.82600166974536,1.00054062604852,6831.27301058184,4496.4247523293
"10028","log_lik[2,9,82]",1.17379120198379,1.50654468340235,0.860621133129167,0.414422536220362,-0.576501738051015,1.82899586855042,1.00068468624552,2176.55468792184,2412.57287496314
"10029","log_lik[3,9,82]",0.764388018302227,1.21966513687509,1.28297256309821,0.782739499089678,-1.7828011547759,1.8173568106779,0.999916881154356,6436.57330078903,3625.83522404016
"10030","log_lik[1,10,82]",0.55048604877684,0.723052228302372,0.481087076956182,0.236143813370557,-0.248877438589687,0.919079250555339,1.00225321873611,2287.2143321794,3777.34428320151
"10031","log_lik[2,10,82]",-0.74989950619105,-0.214600686902745,1.71177250707788,1.3437037113026,-4.13411179760016,0.882696515964183,0.999914524966697,9083.52969545836,3080.61038103933
"10032","log_lik[3,10,82]",0.403220618248707,0.638224388265776,0.588418303277377,0.355673769176951,-0.884368690661674,0.916673841622445,1.00044375867693,1882.56911224933,1691.06565371697
"10033","log_lik[1,11,82]",-0.114431269959017,0.374841243788593,1.60899989334729,1.24559883169809,-3.29156229730766,1.42038324527915,1.00002868727236,5384.90045786526,3561.97184823568
"10034","log_lik[2,11,82]",-2.67742570571635,-2.22862064654518,2.61994452518532,2.60032497797462,-7.7352929428034,0.835968942521051,1.00231012558232,5565.91737982623,2482.49858203942
"10035","log_lik[3,11,82]",-0.117968879607787,0.410678695048561,1.66746055948875,1.25464385338847,-3.44549112204194,1.4213253628839,0.999543396040209,8035.22906895606,4381.30071503622
"10036","log_lik[1,12,82]",1.1293827515955,1.55053066306752,1.1153137451289,0.580092334913966,-1.11084043816788,1.99006667368584,1.00115373518834,4783.52283391699,4226.23098280027
"10037","log_lik[2,12,82]",1.3812779350306,1.70407235298094,0.836836140757257,0.37657133319865,-0.29283693010722,1.99897010064258,1.00042157273583,3324.63807980998,3495.3478971127
"10038","log_lik[3,12,82]",1.02929352491823,1.47835091559363,1.21845208500538,0.666383140552719,-1.44731039293513,1.98905743049038,1.00049145130393,5704.98521107759,3703.01701706577
"10039","log_lik[1,13,82]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10040","log_lik[2,13,82]",-0.705379224858946,-0.204048782231823,1.51136292504237,1.22344365723976,-3.86586387686329,0.761987610669076,0.99988595551393,6786.99151595185,2466.19158583718
