"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"15897","log_lik[2,6,130]",-0.00509989110152788,0.442411447559838,1.32978140830108,0.92393575307602,-2.69086674904586,1.14063097232437,0.999835767081117,8364.63360103082,4219.19999406376
"15898","log_lik[3,6,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15899","log_lik[1,7,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15900","log_lik[2,7,130]",0.974534308329369,1.42617791079612,1.11843784479791,0.546867791100874,-1.31516986115452,1.83598255639396,1.00019356058456,6755.08995550438,4415.89465323679
"15901","log_lik[3,7,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15902","log_lik[1,8,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15903","log_lik[2,8,130]",0.528245213845709,0.806793503971535,0.717937474241178,0.344791053693659,-0.979702191265416,1.07844435569222,1.00205082196591,2158.08726393355,2554.68599602404
"15904","log_lik[3,8,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15905","log_lik[1,9,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15906","log_lik[2,9,130]",1.22861048373346,1.55005087709887,0.832988326543223,0.365039196787476,-0.467371091873372,1.8369887455706,1.0018462122716,2646.64712804939,3461.68256673102
"15907","log_lik[3,9,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15908","log_lik[1,10,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15909","log_lik[2,10,130]",0.502578387195972,0.741457558177671,0.634338899291528,0.290705322698333,-0.670719945317353,0.972932327230613,1.00024158788621,2106.0040555082,2553.04849703981
"15910","log_lik[3,10,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15911","log_lik[1,11,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15912","log_lik[2,11,130]",0.111868350005499,0.592158315226861,1.45219893979252,1.04922391759679,-2.87631833916266,1.42303811159786,1.00071897391009,5591.34580514841,3683.46088849862
"15913","log_lik[3,11,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15914","log_lik[1,12,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15915","log_lik[2,12,130]",1.46383594900808,1.77247630662901,0.819560709694255,0.347476449606402,-0.142558068976063,2.04685066932988,1.00180716024077,2098.88238002182,2688.32977238819
"15916","log_lik[3,12,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15917","log_lik[1,13,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15918","log_lik[2,13,130]",0.185744192536307,0.553225538912506,0.914703396359058,0.3711916622584,-1.68696380517199,0.833022939923606,1.00016302321902,7917.39230422724,4142.61361018303
"15919","log_lik[3,13,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15920","log_lik[1,14,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15921","log_lik[2,14,130]",0.824423614954041,1.16311538799586,0.875255580181605,0.404216614032951,-1.01619828404482,1.48158827345118,1.00136199050866,2583.72124567429,2930.20102906585
"15922","log_lik[3,14,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15923","log_lik[1,15,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15924","log_lik[2,15,130]",0.769130948611369,1.13685252135498,0.942457837895949,0.439762360022528,-1.20051009978762,1.47792449417587,1.00088710892277,3127.56811210231,3376.85122471168
"15925","log_lik[3,15,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15926","log_lik[1,16,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15927","log_lik[2,16,130]",0.0347241190385922,0.47039587959926,1.11771445845444,0.582602102422914,-2.32208992138861,0.914600235286051,1.00064586920387,4644.97357222928,3263.66188775914
"15928","log_lik[3,16,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15929","log_lik[1,17,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15930","log_lik[2,17,130]",-0.276699716290032,0.182666205537356,1.36355205920877,0.958653233229207,-3.0347691080304,0.929485509862149,0.999806564464591,9547.47639594153,3760.58296634438
"15931","log_lik[3,17,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15932","log_lik[1,18,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15933","log_lik[2,18,130]",0.798741921337605,1.0676249565819,0.722940642368913,0.521561205957382,-0.762909562755199,1.47503047272614,1.00019110736882,2859.17506147226,2588.50793636654
"15934","log_lik[3,18,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15935","log_lik[1,19,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15936","log_lik[2,19,130]",0.940465719742195,1.24393173854429,0.805524653251996,0.359808656361947,-0.631290078844854,1.53195266027759,0.999818028779478,2673.48906896663,3334.99253759196
"15937","log_lik[3,19,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15938","log_lik[1,20,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15939","log_lik[2,20,130]",1.02209623674859,1.31237541977051,0.746480824080997,0.313193773506728,-0.502542886390715,1.56084831893102,1.00160079363711,1996.6892022557,2523.52422131828
"15940","log_lik[3,20,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15941","log_lik[1,21,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15942","log_lik[2,21,130]",-0.93224842263405,-0.468338656873338,1.53017147497982,1.32760705352454,-4.10098274983136,0.598345761998939,1.00187350502953,9862.65811885743,3080.37081611105
"15943","log_lik[3,21,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15944","log_lik[1,22,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15945","log_lik[2,22,130]",-0.336035038248902,0.107646554417098,1.52720865572681,1.29822473732623,-3.56822426290817,1.2140365912594,1.0002402090301,3951.12395192101,1888.04790590471
"15946","log_lik[3,22,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15947","log_lik[1,23,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15948","log_lik[2,23,130]",0.887370084325439,1.05476615591358,0.504202099036617,0.196458794511554,-0.0980292661869876,1.22288712282483,1.00009890857519,3576.23901441762,4601.83383937702
"15949","log_lik[3,23,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15950","log_lik[1,24,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15951","log_lik[2,24,130]",1.1336402931526,1.4294288561649,0.782539662416045,0.337293483639542,-0.369129304795792,1.69654970581136,1.00070093012407,2447.92337733424,2419.21076879964
"15952","log_lik[3,24,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15953","log_lik[1,25,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15954","log_lik[2,25,130]",-0.113418683820228,0.351496488059796,1.29166953019367,0.795592037214037,-2.75094082427993,0.96396294554458,1.00000065440326,9050.38093312936,4096.89961704396
"15955","log_lik[3,25,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15956","log_lik[1,26,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
