"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"6818","log_lik[1,20,55]",0.669215922548561,1.09541815873025,1.09414119561412,0.567670293340198,-1.6673829893369,1.53100358859034,0.9999275432519,3494.39628362515,2860.44273888138
"6819","log_lik[2,20,55]",-0.281390910086109,0.223653908022837,1.81124167404967,1.45151928214987,-3.92848662593912,1.49190158545548,0.999701908905112,10144.0018895306,4253.23713590413
"6820","log_lik[3,20,55]",1.31275653835366,1.3940135647557,0.310282378568249,0.160935557916473,0.83098481241898,1.54784391445578,1.00204977997129,2375.74801676526,4485.06566764664
"6821","log_lik[1,21,55]",0.0425240936825795,0.239674835638063,0.525448780417496,0.264231921828427,-1.06021954276149,0.450558291613536,1.00131761552414,2258.1624884586,3108.32890547067
"6822","log_lik[2,21,55]",-0.560180922940109,-0.147721867542499,1.11765334974198,0.779986156543191,-3.00417719363955,0.437707755580347,1.00136249326844,8381.21167545204,3418.04043393293
"6823","log_lik[3,21,55]",0.0845102672068595,0.24895149455324,0.425130813049343,0.252572668854173,-0.824966367762618,0.452925701628115,1.00183163984973,1768.35158225935,2102.34614066777
"6824","log_lik[1,22,55]",0.935329100956755,1.06667687571891,0.421175776075401,0.184876574277293,0.220263825531924,1.2271798660384,1.00043783504826,2644.20564619422,4720.15883728544
"6825","log_lik[2,22,55]",0.635961261566956,0.953770676102374,0.808649736403773,0.339730658626211,-1.03495535747529,1.2207761397514,1.00104198314768,1697.83159641487,1338.85324671811
"6826","log_lik[3,22,55]",0.776487415784655,0.998377470134836,0.597826591523045,0.279191124446303,-0.319869502343268,1.22390895717415,1.00045449611077,2379.14721363247,3590.40563979556
"6827","log_lik[1,23,55]",0.0542185605799488,0.528756012234207,1.36260828128191,0.901597088675772,-2.72917750108856,1.21784824759431,0.999818138838567,7628.79403993735,4061.95649418154
"6828","log_lik[2,23,55]",-9.99931949266042,-9.74203514870099,4.25763365630013,4.51678957304094,-17.5281555673021,-3.39396634129692,1.0040066305042,5183.58211400735,2109.85806736865
"6829","log_lik[3,23,55]",0.725585461060595,0.982438620781962,0.694423817017633,0.317716355911515,-0.579225054323538,1.23791775668291,1.00190600473361,2718.76645268189,4236.98339080693
"6830","log_lik[1,24,55]",1.12744076845441,1.4202697517622,0.758581725128173,0.350874094840144,-0.426720563360902,1.69701524785263,1.00106708384525,2520.37160550047,2970.47147272985
"6831","log_lik[2,24,55]",0.972124595719982,1.34389213496421,0.947422186781113,0.450234205937578,-1.02656522195582,1.69494977850633,1.00183362032402,3716.6187809582,3553.5921079286
"6832","log_lik[3,24,55]",1.09824963682433,1.41442042332425,0.829125759792544,0.36000051056685,-0.59468172396455,1.69960129976914,1.0004586033967,3390.93933576597,3157.94274050401
"6833","log_lik[1,25,55]",0.482114613981787,0.738501537634085,0.685790156837278,0.302351106172163,-0.824535093275625,0.980285633077489,1.00099603622335,2249.28507622628,3026.19594827691
"6834","log_lik[2,25,55]",0.618844645448135,0.742195928488423,0.375801328166731,0.287991434966994,-0.0624183335382759,0.978294217816797,1.00057288911641,2010.03432831878,2191.01876465221
"6835","log_lik[3,25,55]",0.532596083276305,0.782886961724424,0.679059489040924,0.239958844105971,-0.842364490547305,0.98213355499547,0.999820769624153,5412.35132537155,4133.97218432345
"6836","log_lik[1,26,55]",0.860671083961584,1.12500087034821,0.692431780257435,0.288995803962414,-0.50150708224607,1.35474711636015,1.00018431300078,7332.29160086428,4178.41724745277
"6837","log_lik[2,26,55]",0.85775880179699,1.11065920255863,0.688299361740494,0.304437982368093,-0.484389767474343,1.3544522806407,1.00002550324593,6833.69248187878,4296.07056905827
"6838","log_lik[3,26,55]",0.454768527146583,0.900169583176548,1.14206965823254,0.582628783650062,-1.95715099684519,1.34234731969148,1.00032255168204,8850.44054006522,4727.22465894781
"6839","log_lik[1,27,55]",1.28712041820514,1.52082104538178,0.578291643335118,0.122118820029126,0.143710503843992,1.62532682358579,0.99956656448992,5298.62815042826,4395.11783808236
"6840","log_lik[2,27,55]",0.935456972561939,1.26990093006408,0.827522279606229,0.441595416078996,-0.878720848129165,1.61007441985984,1.00012262666363,2366.46739250723,2288.0210088559
"6841","log_lik[3,27,55]",0.147237562531897,0.629017919361012,1.53930721050364,1.17515859976453,-3.01207967522541,1.58446957428391,0.999507794514122,9624.62385914315,4638.77846313257
"6842","log_lik[1,28,55]",0.869450499458084,1.17275993042728,0.772698983629625,0.317895111561961,-0.650469166722645,1.42209860186817,1.00009984767121,6210.15296263128,3789.44224183183
"6843","log_lik[2,28,55]",0.783831102143433,1.10332381989723,0.839790803237638,0.401086238279348,-0.921128538106746,1.41393623041208,0.999520037436267,3724.09378513106,3635.00695533312
"6844","log_lik[3,28,55]",0.933207650064583,1.20956707459691,0.692850071206895,0.271401750570467,-0.512683548499695,1.42482118333443,1.00003886693115,7135.44797142427,4196.42111994591
"6845","log_lik[1,29,55]",0.741443875673734,0.981315900413532,0.63161382694681,0.186958917419992,-0.553498843834465,1.14211664612483,1.00140856898314,5161.91721915646,4837.73394489579
"6846","log_lik[2,29,55]",0.556881757992698,0.854435644884772,0.757240217829261,0.362254209596373,-1.05355673094786,1.13548690101567,1.00168282135664,2192.21377665693,2624.03415875081
"6847","log_lik[3,29,55]",0.58541880252098,0.873895152418895,0.78868129866834,0.334945478958898,-0.946291752190477,1.13768274445122,1.0002994188057,3811.79525381807,3715.06386264043
"6848","log_lik[1,30,55]",-0.333053817794059,0.0518985661632397,0.912622722554931,0.499505513450857,-2.39129862226523,0.430857418333058,1.00066315961337,6129.02006845751,3449.85560589322
"6849","log_lik[2,30,55]",0.174264905860841,0.357770142577503,0.462444813646494,0.105069687053879,-0.730609700933237,0.45662554095202,0.999811998836066,6293.93709875596,3921.82567136013
"6850","log_lik[3,30,55]",-0.0590205079026205,0.202999938540557,0.691847223104568,0.300970713902488,-1.43268079467027,0.443221481441106,1.00057544792468,8673.24287976138,4183.20413440175
"6851","log_lik[1,31,55]",0.694183796405892,1.15004821817122,1.22215380017971,0.674214319730467,-1.88312890552963,1.66232055954975,1.00026711178805,7592.74783333115,4212.23385806667
"6852","log_lik[2,31,55]",0.590189485521572,1.01152782182752,1.21395640386053,0.849040095178597,-2.01704535773482,1.660275427293,1.00040885703517,4057.08108870191,2715.27130182744
"6853","log_lik[3,31,55]",1.1583409563525,1.40251022355828,0.603970482622556,0.340466301687625,-0.209473988222752,1.67366813803931,1.00191377661109,1767.02832868764,1610.33372758576
"6854","log_lik[1,32,55]",0.580394372794474,0.801994304723103,0.556342042830395,0.297858800586082,-0.583335631538303,1.03933760689082,1.00286320991764,1692.94228583266,1757.65815026135
"6855","log_lik[2,32,55]",0.377320136220149,0.717052897263882,0.859943259565273,0.413931093423001,-1.46916699535336,1.03339704253897,1.00018741742945,2359.90051568805,2436.24103457293
"6856","log_lik[3,32,55]",0.122818290582072,0.567277061888034,1.1577422538417,0.609792674055179,-2.28486874242294,1.02812291402331,1.00081862415646,5404.12856125144,3903.17499485559
"6857","log_lik[1,33,55]",1.21397752949842,1.33958358650135,0.395798093586779,0.246499305736224,0.60490682529851,1.54625963106902,1.00172092851206,2023.7964671091,2887.30739184513
"6858","log_lik[2,33,55]",0.998484406586131,1.27782900846771,0.744945249939588,0.336709723596005,-0.539824763673247,1.54226692359354,1.00061128436837,5171.26330573147,4890.49397763847
"6859","log_lik[3,33,55]",0.883610970550815,1.22662280333866,0.897658744325351,0.40579663743586,-0.870343600585628,1.5435027617778,1.00089542623095,4435.67578749826,4022.39972420259
"6860","log_lik[1,34,55]",0.0120895891860355,0.513463353115269,1.38299064804701,0.863836304595559,-2.81076437601971,1.16541727648779,1.00015268424288,7093.50618690336,3456.35250515361
"6861","log_lik[2,34,55]",0.563910396575325,0.880851729720472,0.823885910156142,0.3795042032549,-1.15590613281047,1.17591305863415,1.00034808040291,2724.64734755525,3097.55909633039
"6862","log_lik[3,34,55]",0.793854728907545,1.03026926485323,0.621443892038453,0.178187344985144,-0.440043127924122,1.18790781523293,1.00037399994608,5682.97514596768,4161.33462185413
"6863","log_lik[1,35,55]",0.587515695252944,0.985199411076846,1.04517385869312,0.621527410651064,-1.53522898612435,1.45867973514902,0.999909368385346,4262.66734268286,2978.11313062426
"6864","log_lik[2,35,55]",0.217304683357862,0.711406550021417,1.41632575430038,0.943813959389701,-2.71532352959489,1.4476213614647,1.00035399898712,7227.39054344335,3439.75607226822
"6865","log_lik[3,35,55]",0.29963768745552,0.765616184464683,1.33006365933499,0.882761899542769,-2.45928342582691,1.44951287360823,1.0006989716606,6045.92816281755,3885.2918609916
"6866","log_lik[1,36,55]",0.557550330190247,0.985647194575085,1.09125419302147,0.647811013828451,-1.7820044842882,1.47662936965289,1.00195387541253,3198.11953300811,2193.80646796702
"6867","log_lik[2,36,55]",1.02446666629533,1.20918895265263,0.510477538204499,0.343563031776789,0.0140291001224975,1.48327411653017,1.00269753639686,1827.03385978812,2459.49506190453
"6868","log_lik[3,36,55]",1.12808264956289,1.29958781678787,0.509778549853435,0.229735725913898,0.259312787725384,1.49042147500385,1.0011455538326,2305.55150867242,4570.2152632748
"6869","log_lik[1,37,55]",0.802097493556616,1.26576832492147,1.31524271637235,0.903849506519704,-1.86562509500963,1.97396746012303,1.00018787144033,8341.79374551093,4160.68142627838
"6870","log_lik[2,37,55]",1.09847572054971,1.525640960919,1.13348429396642,0.612590690572872,-1.21191112389164,1.99124339148543,1.00005520286594,5318.13751354461,4004.25291625206
"6871","log_lik[3,37,55]",1.20374377836497,1.60808809127754,1.03753577045535,0.503038863193971,-0.942819504796456,1.99226712774475,1.0002725823694,4197.31623322183,3838.90580074927
"6872","log_lik[1,38,55]",0.841182496303714,1.048171858846,0.537836994919377,0.337166277802121,-0.302722709734835,1.31745095571403,1.00177327986154,1884.86434078813,1905.59731561035
