"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"15314","log_lik[1,11,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15315","log_lik[2,11,126]",-0.426387874121832,0.073932801768092,1.77985266648011,1.46399275357823,-4.02172161857717,1.39366246730052,1.00040571391009,5546.19586945865,2692.48753124682
"15316","log_lik[3,11,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15317","log_lik[1,12,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15318","log_lik[2,12,126]",1.45135538305602,1.73686556735166,0.770805175845791,0.333817856418601,-0.0943729221019355,2.00203263384233,0.999910051995531,2026.02618173008,2462.88892920256
"15319","log_lik[3,12,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15320","log_lik[1,13,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15321","log_lik[2,13,126]",-6.26855283977105,-6.16513291288973,3.06749653312425,3.38388349619492,-11.4768181632757,-1.40504264569135,1.00428365818929,7486.32239659951,2860.29077285207
"15322","log_lik[3,13,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15323","log_lik[1,14,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15324","log_lik[2,14,126]",0.945684295790893,1.22278859365941,0.715458279643921,0.317661830717274,-0.548155686847466,1.47678149632662,0.99989860051113,2442.58876439181,2992.43042003029
"15325","log_lik[3,14,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15326","log_lik[1,15,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15327","log_lik[2,15,126]",-1.78916401831582,-1.60992814215771,1.98496849068336,2.22270428013696,-5.33923094890276,1.11237804082204,1.00137864038531,4486.50530224516,2920.21566583619
"15328","log_lik[3,15,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15329","log_lik[1,16,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15330","log_lik[2,16,126]",0.298024038869521,0.599264801902067,0.78052982138009,0.359596944823303,-1.30979634687836,0.879877478144838,1.00120926700489,2024.22285841378,3007.97068857406
"15331","log_lik[3,16,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15332","log_lik[1,17,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15333","log_lik[2,17,126]",-0.0156250769190068,0.436370891959785,1.18955516738135,0.633042079196151,-2.41090959785072,0.919275302092369,1.00026870689639,7845.51035213341,3778.92532384347
"15334","log_lik[3,17,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15335","log_lik[1,18,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15336","log_lik[2,18,126]",0.914376600159451,1.17873839231966,0.68696708344808,0.324302252020738,-0.502901010525459,1.43382245290706,1.00522789862074,2269.80859746594,2679.69507847495
"15337","log_lik[3,18,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15338","log_lik[1,19,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15339","log_lik[2,19,126]",0.0609709382941347,0.577061570541433,1.5527548065221,1.10321650376182,-3.08374092875839,1.47504979118182,1.00116078725289,7730.25935625843,3633.38272285546
"15340","log_lik[3,19,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15341","log_lik[1,20,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15342","log_lik[2,20,126]",0.588964215068576,1.03576384796739,1.17516547009797,0.635264096260461,-1.81381007634609,1.52089607418445,0.999959935370739,5583.47538721541,3823.3410073237
"15343","log_lik[3,20,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15344","log_lik[1,21,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15345","log_lik[2,21,126]",0.102063683815528,0.244451401817522,0.387284893159438,0.257234195495775,-0.672034477328505,0.454013564192481,1.002164324121,1898.90276368393,2507.46429399332
"15346","log_lik[3,21,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15347","log_lik[1,22,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15348","log_lik[2,22,126]",0.655767390244753,0.934346165566047,0.716447442374222,0.367768225713309,-0.880406559493367,1.22170596416231,1.00165439319388,1725.89272032544,1823.99486675194
"15349","log_lik[3,22,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15350","log_lik[1,23,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15351","log_lik[2,23,126]",0.413562913481757,0.818833271155686,1.08713041649752,0.548167051071163,-1.80053170005797,1.23398897850464,1.00023431636315,5613.82164901555,3578.97124651156
"15352","log_lik[3,23,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15353","log_lik[1,24,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15354","log_lik[2,24,126]",1.03697604315181,1.38515435868544,0.877766457568345,0.400856264134554,-0.720482122646604,1.69472664189385,1.00013128945589,4040.37208110905,3618.33117825527
"15355","log_lik[3,24,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15356","log_lik[1,25,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15357","log_lik[2,25,126]",-0.892898484019102,-0.580075634925044,1.48299542920028,1.54903106954775,-3.84379035188642,0.917542845845812,1.00083535124007,5902.86869190344,2950.05192417497
"15358","log_lik[3,25,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15359","log_lik[1,26,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15360","log_lik[2,26,126]",0.655794630594815,1.07909558321082,0.964473109691963,0.360097049628371,-1.36653766988317,1.34736094533857,1.00000476188821,6026.20391716019,4136.80677152804
"15361","log_lik[3,26,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15362","log_lik[1,27,126]",1.05528896753779,1.39781970224255,0.834767811036041,0.292589169512205,-0.609006275562933,1.61972701105436,1.00007918867478,5275.82124194352,4244.25237284423
"15363","log_lik[2,27,126]",0.821938459760749,1.03667532319386,0.733661439979242,0.700762509265786,-0.696153798490783,1.59646077069909,1.00022080683938,2877.77314622957,2896.17312641609
"15364","log_lik[3,27,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15365","log_lik[1,28,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15366","log_lik[2,28,126]",0.965859917983404,1.24423695909712,0.668765131973514,0.237168943857861,-0.357411430155137,1.42991214544832,1.00101371568865,6278.17367090723,3966.79169822744
"15367","log_lik[3,28,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15368","log_lik[1,29,126]",0.627389331664771,0.902171085166967,0.714515457051983,0.297865899215932,-0.772730675747488,1.13786984674687,1.00074905559809,6850.01052320585,4231.00159986326
"15369","log_lik[2,29,126]",0.416228101069246,0.800632054054343,0.963869763919837,0.428806016536784,-1.49276648530186,1.13249737916663,1.00011982426578,4266.64950423691,4191.13594971482
"15370","log_lik[3,29,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15371","log_lik[1,30,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
